ticker,earnings_date,analysis_date_revr,season,year,quarter,revr,analysis_date_ievr,closest_quote_date,days_to_earnings,ievr,avg_pre,avg_post,skew_ratio,vol_st,vol_mt,normative_realized_vol,methodology
NOW,2015-01-28,2014-12-29,Q1 2015,2015,Q1,1.2297432696892898,2014-12-30,2014-12-30,29,1.2834499428646708,0.349171,0.4481435,1.0352575291168162,0.4023728528674564,0.3272006952874977,0.2919259314858921,ST/MT Ratio (Expanding EWM)
ROP,2015-01-26,2014-12-27,Q1 2015,2015,Q1,1.3377002499824435,2014-12-26,2014-12-26,31,1.3318512759814989,0.1526406666666666,0.2032946666666666,1.1274630124145075,0.2160182133050337,0.1614847670902871,0.1220728374092652,ST/MT Ratio (Expanding EWM)
HAS,2015-02-09,2015-01-10,Q1 2015,2015,Q1,1.250131908697241,2015-01-09,2015-01-09,31,1.1289418376688938,0.2124484999999999,0.2398419999999999,1.0107346877009795,0.3854187313446227,0.3083024508559793,0.2677843677165156,ST/MT Ratio (Expanding EWM)
VAR,2015-01-28,2014-12-29,Q1 2015,2015,Q1,1.6016370152313126,2014-12-30,2014-12-30,29,1.1475356679636837,0.186582,0.2141095,1.1072081822609448,0.3974118848998718,0.2481285591682435,0.1330906903008862,ST/MT Ratio (Expanding EWM)
BWLD,2015-02-05,2015-01-06,Q1 2015,2015,Q1,1.3468319889017526,2015-01-07,2015-01-07,29,1.3761222089480365,0.2699475,0.37148075,1.0442446610991256,0.4458743699551267,0.3310541876264062,0.2510205524914485,ST/MT Ratio (Expanding EWM)
BLUE,2015-02-25,2015-01-26,Q1 2015,2015,Q1,0.2969704751112613,2015-01-27,2015-01-27,29,1.253900174540311,0.6207735000000001,0.7783880000000001,0.879277561208178,0.2895504454809394,0.9750142514081844,1.4546049733306154,ST/MT Ratio (Expanding EWM)
AKAM,2015-02-10,2015-01-11,Q1 2015,2015,Q1,1.2740301887225782,2015-01-12,2015-01-12,29,1.4496069018119142,0.2744713023168422,0.3978754941877989,0.995081550532942,0.2823638465220108,0.2216304205515933,0.1829038580002269,ST/MT Ratio (Expanding EWM)
ZION,2015-01-26,2014-12-27,Q1 2015,2015,Q1,1.1104492244468671,2014-12-26,2014-12-26,31,1.082086299578672,0.20649,0.22344,1.0105863849966026,0.1913966546549039,0.1723596634958629,0.1505631964642351,ST/MT Ratio (Expanding EWM)
CPB,2015-02-25,2015-01-26,Q1 2015,2015,Q1,0.9600116140640782,2015-01-27,2015-01-27,29,1.0677146666071688,0.179278,0.19141775,0.8999463465003746,0.1406110650732994,0.1464680874828604,0.1485472997811306,ST/MT Ratio (Expanding EWM)
ADSK,2015-02-26,2015-01-27,Q1 2015,2015,Q1,1.400380820174438,2015-01-28,2015-01-28,29,1.2145568655302117,0.2590805,0.314668,1.0401043668681786,0.334477902710628,0.238847817602189,0.1630356597535012,ST/MT Ratio (Expanding EWM)
NWL,2015-01-30,2014-12-31,Q1 2015,2015,Q1,0.9808098848694328,2015-01-01,2015-01-02,29,1.074931806453198,0.203465,0.2187109999999999,1.294604656961358,0.1476423228246382,0.1505310306332125,0.1612045963251586,ST/MT Ratio (Expanding EWM)
BC,2015-01-29,2014-12-30,Q1 2015,2015,Q1,1.4271903750879325,2014-12-31,2014-12-31,29,1.2011981288353146,0.2399575,0.2882365,0.9562740202433668,0.3765756330372896,0.2638580245568765,0.1772514526587285,ST/MT Ratio (Expanding EWM)
ULTA,2015-03-12,2015-02-10,Q1 2015,2015,Q1,1.2292526226886296,2015-02-11,2015-02-11,29,2.0720634541704004,0.1982743333333333,0.410837,1.101246492201266,0.2402159746274681,0.1954162799360689,0.1887176090160637,ST/MT Ratio (Expanding EWM)
RVBD,2015-01-29,2014-12-30,Q1 2015,2015,Q1,0.7317685020540076,2014-12-31,2014-12-31,29,1.0064279692768825,0.128112,0.1289354999999999,1.8127944984505668,0.1795865867009462,0.2454144803949105,0.3265268522724486,ST/MT Ratio (Expanding EWM)
ALV,2015-01-29,2014-12-30,Q1 2015,2015,Q1,1.2044095228551082,2014-12-31,2014-12-31,29,1.2927071450946552,0.1691929999999999,0.218717,0.8611367377580001,0.2392826689906357,0.1986721828829492,0.1704973656399411,ST/MT Ratio (Expanding EWM)
VMC,2015-02-05,2015-01-06,Q1 2015,2015,Q1,0.9645565387481952,2015-01-07,2015-01-07,29,1.1000629360281124,0.2804435,0.3085055,0.953339623935196,0.1616992918397496,0.1676410716676117,0.1772194787164538,ST/MT Ratio (Expanding EWM)
SLCA,2015-02-24,2015-01-25,Q1 2015,2015,Q1,0.8522223561741338,2015-01-26,2015-01-26,29,1.057705610916315,0.631715,0.6681684999999999,0.979442757081758,0.5853451176049059,0.6868455319955288,0.7705683970950294,ST/MT Ratio (Expanding EWM)
AEE,2015-02-25,2015-01-26,Q1 2015,2015,Q1,0.9433529632655416,2015-01-27,2015-01-27,29,1.0774908170016655,0.175324,0.18891,0.9202731572123688,0.2015671002853572,0.2136709250242941,0.1684790078480584,ST/MT Ratio (Expanding EWM)
ARNA,2015-03-02,2015-01-31,Q1 2015,2015,Q1,0.590274382983731,2015-01-30,2015-01-30,31,0.933127351007802,0.5385015233529453,0.5024905,0.7671195182665788,0.7837721691090827,1.3278098994356744,1.9001349395889928,ST/MT Ratio (Expanding EWM)
MCHP,2015-01-29,2014-12-30,Q1 2015,2015,Q1,0.875425018747959,2014-12-31,2014-12-31,29,1.202981170034157,0.2210944,0.2659724,1.1200975609756096,0.1713323090292997,0.1957132882429392,0.2279981044250533,ST/MT Ratio (Expanding EWM)
LEA,2015-01-30,2014-12-31,Q1 2015,2015,Q1,1.0692441192374371,2015-01-01,2015-01-02,29,1.1316897474591674,0.239882,0.271472,1.1022444640134024,0.1946475900382512,0.1820422357590985,0.172959901324243,ST/MT Ratio (Expanding EWM)
TDC,2015-02-05,2015-01-06,Q1 2015,2015,Q1,1.562616002541025,2015-01-07,2015-01-07,29,1.1754020792524504,0.269039,0.316229,0.945240228370663,0.5860394001218628,0.3750373726935367,0.1868695703757564,ST/MT Ratio (Expanding EWM)
VC,2015-02-26,2015-01-27,Q1 2015,2015,Q1,0.8205373236950128,2015-01-28,2015-01-28,29,1.0138535261571573,0.256469,0.260022,1.0105464854210346,0.1215286056298451,0.1481085651077785,0.194543268236201,ST/MT Ratio (Expanding EWM)
STLD,2015-01-28,2014-12-29,Q1 2015,2015,Q1,1.1959344139908348,2014-12-30,2014-12-30,29,1.210807373947777,0.256362,0.310405,0.9458778087867192,0.4079032324082529,0.341074918186424,0.2948502320550495,ST/MT Ratio (Expanding EWM)
AES,2015-02-26,2015-01-27,Q1 2015,2015,Q1,1.322025255852297,2015-01-28,2015-01-28,29,1.0799527389028092,0.245445,0.265069,0.9120043696842012,0.4141360790321041,0.3132588255775149,0.2441116047813899,ST/MT Ratio (Expanding EWM)
AEO,2015-03-04,2015-02-02,Q1 2015,2015,Q1,1.079432368869404,2015-02-03,2015-02-03,29,1.146505250246423,0.3425331626973102,0.3927160694159784,1.2656639700943313,0.4379226085594634,0.4056971248862427,0.4407858122408497,ST/MT Ratio (Expanding EWM)
IDXX,2015-01-30,2014-12-31,Q1 2015,2015,Q1,1.051606005250903,2015-01-01,2015-01-02,29,1.4287572214225952,0.168134,0.2402226666666666,1.1032560214094558,0.2181681367366864,0.207461858954137,0.1684354929224505,ST/MT Ratio (Expanding EWM)
HOLX,2015-01-28,2014-12-29,Q1 2015,2015,Q1,1.2190026310457684,2014-12-30,2014-12-30,29,1.2887603710211983,0.2247849999999999,0.289694,0.959707633254419,0.3174972004572403,0.2604565341953881,0.1339007326667481,ST/MT Ratio (Expanding EWM)
TRN,2015-02-18,2015-01-19,Q1 2015,2015,Q1,1.0059716758874513,2015-01-20,2015-01-20,29,1.0148742913869584,0.4979703450487925,0.5053773010631124,1.0232569411346544,0.3942465109435756,0.3919061742924103,0.3489285741753417,ST/MT Ratio (Expanding EWM)
AAPL,2015-04-27,2015-03-28,Q2 2015,2015,Q2,1.0534004204554526,2015-03-27,2015-03-27,31,1.1862747449062752,0.2753678157954068,0.3266618854380944,1.1503275420108232,0.2006638863083888,0.1904915570677567,0.2209709782644811,ST/MT Ratio (Expanding EWM)
MSFT,2015-04-23,2015-03-24,Q2 2015,2015,Q2,1.4630171878060545,2015-03-25,2015-03-25,29,1.2370214156078545,0.1866275722598302,0.2308623036283123,1.321160111581951,0.4962128709238207,0.339170909993165,0.1974349312076689,ST/MT Ratio (Expanding EWM)
NFLX,2015-04-15,2015-03-16,Q2 2015,2015,Q2,1.5018765093104225,2015-03-17,2015-03-17,29,1.5212308193602386,0.3112875275469219,0.4735401805868268,1.119392607571036,0.9228889158563056,0.6144905457506918,0.3922399853372006,ST/MT Ratio (Expanding EWM)
GE,2015-04-17,2015-03-18,Q2 2015,2015,Q2,1.3139464772284677,2015-03-19,2015-03-19,29,1.131718574929927,0.148974464574584,0.1685971687492971,1.0028332852209427,0.400027414549546,0.3044472674361375,0.0976782178305741,ST/MT Ratio (Expanding EWM)
AMZN,2015-04-23,2015-03-24,Q2 2015,2015,Q2,1.593337798457466,2015-03-25,2015-03-25,29,1.5429690573876498,0.2248840839048876,0.3469891829642096,1.0251876488089098,0.7286443939586333,0.4573069154977964,0.29335284779073,ST/MT Ratio (Expanding EWM)
CMCSA,2015-05-04,2015-04-04,Q2 2015,2015,Q2,0.6415480428566823,2015-04-03,2015-04-02,31,1.2055923496638206,0.1822437853223472,0.2197117133583975,1.0854937104668867,0.0793377817738016,0.1236661582202429,0.1560088610092481,ST/MT Ratio (Expanding EWM)
GOOGL,2015-04-23,2015-03-24,Q2 2015,2015,Q2,1.067024903056463,2015-03-25,2015-03-25,29,1.18004343343157,0.1912500110873592,0.2256833197273532,0.8919671041701279,0.1919364978365889,0.1798800546142759,0.1953517171415513,ST/MT Ratio (Expanding EWM)
BAC,2015-04-15,2015-03-16,Q2 2015,2015,Q2,0.811570747245004,2015-03-17,2015-03-17,29,1.0589845748149167,0.2118376657101316,0.2243328203518282,1.20094792369016,0.1366382637192328,0.1683627264573932,0.2133505473348274,ST/MT Ratio (Expanding EWM)
TSLA,2015-05-06,2015-04-06,Q2 2015,2015,Q2,0.9578188719080865,2015-04-07,2015-04-07,29,1.3077032861428637,0.3845009698295734,0.5028131817712511,1.077886097453956,0.3162539115356169,0.3301813326204383,0.3489063291541389,ST/MT Ratio (Expanding EWM)
XOM,2015-04-30,2015-03-31,Q2 2015,2015,Q2,0.7021466311304851,2015-04-01,2015-04-01,29,1.0071442317486603,0.170756994008821,0.1719769215467246,1.3551996503788633,0.0895447595862697,0.1275299995986579,0.1464374785568898,ST/MT Ratio (Expanding EWM)
GILD,2015-04-30,2015-03-31,Q2 2015,2015,Q2,1.1291228704874938,2015-04-01,2015-04-01,29,1.2292702979961807,0.2859893647910047,0.3515582316803767,1.2455714141107397,0.2694153295289428,0.2386058564313943,0.2239913256095781,ST/MT Ratio (Expanding EWM)
T,2015-04-22,2015-03-23,Q2 2015,2015,Q2,1.4264317083274864,2015-03-24,2015-03-24,29,1.155024727373511,0.1220968500345573,0.141024880924329,1.2103826249949066,0.2171107234468489,0.152205480416174,0.1069050399759105,ST/MT Ratio (Expanding EWM)
TWTR,2015-04-28,2015-03-29,Q2 2015,2015,Q2,1.4131624344567826,2015-03-30,2015-03-30,29,1.4795057589124263,0.3596985540527933,0.5321760821935804,0.9962678706650652,0.9461885138558258,0.6695539668937911,0.4462983230297102,ST/MT Ratio (Expanding EWM)
JPM,2015-04-14,2015-03-15,Q2 2015,2015,Q2,1.006651259698644,2015-03-16,2015-03-16,29,1.0934795771452304,0.1897340869738201,0.2074703491941691,1.2553297347035943,0.1235024127384863,0.1226863936726792,0.1368692993099575,ST/MT Ratio (Expanding EWM)
PFE,2015-04-28,2015-03-29,Q2 2015,2015,Q2,0.8765197637722643,2015-03-30,2015-03-30,29,1.0445400917010728,0.1550580885544266,0.1619643900376339,1.294203848675331,0.1007172297589592,0.1149058286210274,0.1322193478094112,ST/MT Ratio (Expanding EWM)
C,2015-04-16,2015-03-17,Q2 2015,2015,Q2,0.9509444437552116,2015-03-18,2015-03-18,29,1.1062274447980542,0.1964776224070695,0.2173489381953694,1.122435408951254,0.138021604674944,0.1451416069375268,0.1659923860495153,ST/MT Ratio (Expanding EWM)
INTC,2015-04-14,2015-03-15,Q2 2015,2015,Q2,1.0042435483373813,2015-03-16,2015-03-16,29,1.0780805988215354,0.2511764940502448,0.2707885051155817,1.17498496692724,0.2733675394510485,0.2722123930033047,0.2534982777618411,ST/MT Ratio (Expanding EWM)
QCOM,2015-04-22,2015-03-23,Q2 2015,2015,Q2,0.805194118449491,2015-03-24,2015-03-24,29,1.4117102644296102,0.1632455233497622,0.230455380935043,1.1693509622697762,0.1714285078449489,0.2129033284235327,0.2635689917920254,ST/MT Ratio (Expanding EWM)
WFC,2015-04-14,2015-03-15,Q2 2015,2015,Q2,0.8986739802518552,2015-03-16,2015-03-16,29,1.0020566438975602,0.1699396861176921,0.1702891915360993,1.0899995524636874,0.0932139871588183,0.103723919026447,0.122195431453108,ST/MT Ratio (Expanding EWM)
JNJ,2015-04-14,2015-03-15,Q2 2015,2015,Q2,0.9658185048262066,2015-03-16,2015-03-16,29,0.9404825451785016,0.1673140925106404,0.1573559835686384,1.2227759930344977,0.1128582139307884,0.1168524038075835,0.1345113379804124,ST/MT Ratio (Expanding EWM)
BIIB,2015-04-24,2015-03-25,Q2 2015,2015,Q2,1.2022204652943496,2015-03-26,2015-03-26,29,1.098171838905124,0.3422491706075251,0.3758484010498193,1.1305400299141934,0.4503031403600903,0.3745595365903531,0.4003508809032496,ST/MT Ratio (Expanding EWM)
ABBV,2015-04-23,2015-03-24,Q2 2015,2015,Q2,0.8631563871082635,2015-03-25,2015-03-25,29,1.1029271450543914,0.2256865250825614,0.2489157947865558,1.065272716511799,0.2092708796542615,0.242448393801914,0.28964712020427,ST/MT Ratio (Expanding EWM)
VZ,2015-04-21,2015-03-22,Q2 2015,2015,Q2,0.6797548433697835,2015-03-23,2015-03-23,29,1.0089481657544477,0.1258229408617651,0.1269488253923082,1.2007843614142826,0.0657207296387514,0.0966829884035113,0.1284912551832089,ST/MT Ratio (Expanding EWM)
HAL,2015-04-20,2015-03-21,Q2 2015,2015,Q2,1.063856817431054,2015-03-20,2015-03-20,31,1.0951550744621852,0.2490959260982218,0.2727986674943251,1.1444891201513716,0.2842403168095599,0.2671791092112645,0.2304743539791895,ST/MT Ratio (Expanding EWM)
TWC,2015-04-30,2015-03-31,Q2 2015,2015,Q2,1.0263822031062384,2015-04-01,2015-04-01,29,1.277286653053441,0.239473,0.3058756666666666,1.119717303470048,0.2252593390098176,0.2194692565090214,0.1776689778374727,ST/MT Ratio (Expanding EWM)
IBM,2015-04-20,2015-03-21,Q2 2015,2015,Q2,1.3244304254657115,2015-03-20,2015-03-20,31,1.1842201956892022,0.1685853955709318,0.1996422301333504,1.1948995121725394,0.2023597095653486,0.152789988567495,0.1406348338711661,ST/MT Ratio (Expanding EWM)
MRK,2015-04-28,2015-03-29,Q2 2015,2015,Q2,1.367149426993071,2015-03-30,2015-03-30,29,1.121831503820542,0.1637236593248744,0.1836703589514259,1.252470227567504,0.2423043460572576,0.1772332572235249,0.1354432998204566,ST/MT Ratio (Expanding EWM)
CVX,2015-05-01,2015-04-01,Q2 2015,2015,Q2,1.036849811712991,2015-04-02,2015-04-02,29,1.1106587452916454,0.1771857661196795,0.1967929206820222,1.3172362649899856,0.1851822580845011,0.1786008503763524,0.190234373341787,ST/MT Ratio (Expanding EWM)
CSCO,2015-05-13,2015-04-13,Q2 2015,2015,Q2,0.9933728316803592,2015-04-14,2015-04-14,29,1.3086780965176734,0.1869619035971597,0.2446729481208517,1.224753889711421,0.16057846301521,0.1616497430713707,0.1869298360862188,ST/MT Ratio (Expanding EWM)
GM,2015-04-23,2015-03-24,Q2 2015,2015,Q2,1.1055953998610408,2015-03-25,2015-03-25,29,1.0687406390092098,0.1997750059847093,0.213507667554167,1.2722059883115842,0.1973773303503636,0.1785258245242079,0.1806076506843009,ST/MT Ratio (Expanding EWM)
PG,2015-04-23,2015-03-24,Q2 2015,2015,Q2,1.26941687171032,2015-03-25,2015-03-25,29,1.089350149415159,0.1380715367762708,0.1504082492172112,1.519506970801548,0.1337227068452757,0.1053418383080945,0.0884729792632745,ST/MT Ratio (Expanding EWM)
UNP,2015-04-23,2015-03-24,Q2 2015,2015,Q2,1.0651214719969653,2015-03-25,2015-03-25,29,1.0197346376339842,0.2117067841609989,0.2158847408310724,1.4096076610813613,0.1841734546711697,0.1729130991283728,0.1644094080191254,ST/MT Ratio (Expanding EWM)
MCD,2015-04-22,2015-03-23,Q2 2015,2015,Q2,1.2910164596503966,2015-03-24,2015-03-24,29,1.0036187694082053,0.1951688793970495,0.1958751505672452,1.1649317453092094,0.2224824648417446,0.1723312380556265,0.1639200375098233,ST/MT Ratio (Expanding EWM)
DIS,2015-05-05,2015-04-05,Q2 2015,2015,Q2,0.779496724843173,2015-04-06,2015-04-06,29,1.235715389928,0.1698089746294953,0.2098355632975606,1.137305309478316,0.0992406884947533,0.1273137979055904,0.1673180943466416,ST/MT Ratio (Expanding EWM)
CELG,2015-04-30,2015-03-31,Q2 2015,2015,Q2,1.0366217429586384,2015-04-01,2015-04-01,29,1.0988902518072303,0.3660190977114205,0.4022148184503581,1.1758217260259314,0.2457793589252707,0.2370964728405059,0.2533571281572548,ST/MT Ratio (Expanding EWM)
AMAT,2015-05-14,2015-04-14,Q2 2015,2015,Q2,0.8799912489094258,2015-04-15,2015-04-15,29,1.0760392499327718,0.4048699968497679,0.4356560077305079,1.062959722150734,0.2275425846857141,0.2585736903267026,0.2048766654259923,ST/MT Ratio (Expanding EWM)
ORCL,2015-06-17,2015-05-18,Q2 2015,2015,Q2,1.5230103686943135,2015-05-19,2015-05-19,29,1.2481921830025848,0.1627962557663657,0.2032010138696672,1.2442355005435508,0.3210919388252454,0.2108271522146757,0.1310154487489777,ST/MT Ratio (Expanding EWM)
BA,2015-04-22,2015-03-23,Q2 2015,2015,Q2,0.8785544926723922,2015-03-24,2015-03-24,29,1.1601175622801003,0.1767171240039909,0.2050126391126602,1.3485377895936197,0.1395302665037961,0.1588179989602832,0.1900665546872123,ST/MT Ratio (Expanding EWM)
KO,2015-04-22,2015-03-23,Q2 2015,2015,Q2,0.8865448186793746,2015-03-24,2015-03-24,29,1.225427286884578,0.1421455048159052,0.1741889803093934,1.2609600480154486,0.1004299156348079,0.1132823896984831,0.128285720402482,ST/MT Ratio (Expanding EWM)
AMGN,2015-04-21,2015-03-22,Q2 2015,2015,Q2,0.8725026278367194,2015-03-23,2015-03-23,29,1.0424180121689024,0.2326072245935138,0.2424739606768961,1.1821760931733718,0.1573297538376125,0.1803200916743316,0.1956562963560487,ST/MT Ratio (Expanding EWM)
WMT,2015-05-19,2015-04-19,Q2 2015,2015,Q2,1.3639737314234333,2015-04-20,2015-04-20,29,1.146807186519648,0.148112354453832,0.1698563125,1.224031935627401,0.2162466133887034,0.158541626137499,0.1168961404754048,ST/MT Ratio (Expanding EWM)
CAT,2015-04-23,2015-03-24,Q2 2015,2015,Q2,0.8234449323393899,2015-03-25,2015-03-25,29,1.1645255776429315,0.1883238844648958,0.2193079803404435,1.383515001812908,0.1339602917860153,0.1626827569457946,0.1903582603747128,ST/MT Ratio (Expanding EWM)
DAL,2015-04-15,2015-03-16,Q2 2015,2015,Q2,0.8869226851316233,2015-03-17,2015-03-17,29,1.0979083820563804,0.3382334966192692,0.3713493910305341,1.042277902174748,0.2503143062275532,0.282227876706531,0.2804442807696276,ST/MT Ratio (Expanding EWM)
GS,2015-04-16,2015-03-17,Q2 2015,2015,Q2,0.9479120075896648,2015-03-18,2015-03-18,29,1.0563037156779822,0.1772581440929155,0.1872384362395298,1.2748615250980182,0.116612121332801,0.1230199853985608,0.1249020627676225,ST/MT Ratio (Expanding EWM)
PM,2015-04-16,2015-03-17,Q2 2015,2015,Q2,1.548588956377119,2015-03-18,2015-03-18,29,1.0338559874885032,0.1556667969540484,0.1609370500841001,1.3069630598234716,0.4388210977166558,0.2833683502065426,0.1137546052288452,ST/MT Ratio (Expanding EWM)
V,2015-04-30,2015-03-31,Q2 2015,2015,Q2,0.3970466805661969,2015-04-01,2015-04-01,29,1.1549401503761516,0.2112202058692917,0.2439466963291615,1.236026291151212,0.5207804854424949,1.3116354094683549,2.0031270863653146,ST/MT Ratio (Expanding EWM)
KRFT,2015-04-28,2015-03-29,Q2 2015,2015,Q2,0.53582000933526,2015-03-30,2015-03-30,29,0.9592189901221834,0.2546446666666666,0.2442599999999999,0.986609971198806,0.4006364794069538,0.747707200975911,1.1131599111656905,ST/MT Ratio (Expanding EWM)
AXP,2015-04-16,2015-03-17,Q2 2015,2015,Q2,1.0214072537225718,2015-03-18,2015-03-18,29,1.0800470035510732,0.2169769741900888,0.234345330813584,1.193632971681081,0.205590165760462,0.2012812861972322,0.2341384199487775,ST/MT Ratio (Expanding EWM)
HD,2015-05-19,2015-04-19,Q2 2015,2015,Q2,1.0094579444236496,2015-04-20,2015-04-20,29,1.1771951547445612,0.1701224837948127,0.2002673636363636,1.2904598847588131,0.1359823702310192,0.1347083065542254,0.1291924193976188,ST/MT Ratio (Expanding EWM)
CMG,2015-04-21,2015-03-22,Q2 2015,2015,Q2,1.4671389181582,2015-03-23,2015-03-23,29,1.9226976303093744,0.1588437173200932,0.3054084388808754,1.2928348540740258,0.4321723681809463,0.2945681304149998,0.1854386763464501,ST/MT Ratio (Expanding EWM)
COP,2015-04-30,2015-03-31,Q2 2015,2015,Q2,0.9373894390350076,2015-04-01,2015-04-01,29,1.0492484779672366,0.2283275190602082,0.2395723018519587,1.102117524139244,0.1946283812582414,0.2076280926085544,0.2027741389644242,ST/MT Ratio (Expanding EWM)
CVS,2015-05-01,2015-04-01,Q2 2015,2015,Q2,0.9552060098958638,2015-04-02,2015-04-02,29,1.0997734327293476,0.1546165864750251,0.1700432140645324,1.4112740547369598,0.0783629433875201,0.0820377411528883,0.089316284457092,ST/MT Ratio (Expanding EWM)
MU,2015-04-01,2015-03-02,Q2 2015,2015,Q2,0.9511159955378408,2015-03-03,2015-03-03,29,1.1453879334417685,0.3401159552347141,0.3895647110968622,1.1028075450902404,0.289587461828052,0.3044712350403643,0.3273066066728497,ST/MT Ratio (Expanding EWM)
FCX,2015-04-23,2015-03-24,Q2 2015,2015,Q2,0.9990976644028672,2015-03-25,2015-03-25,29,1.0232717664122477,0.4303983601279606,0.4404144902290728,1.060171326491728,0.4917352192302683,0.4921793301600448,0.5271618534713399,ST/MT Ratio (Expanding EWM)
UNH,2015-04-16,2015-03-17,Q2 2015,2015,Q2,1.2731641739534325,2015-03-18,2015-03-18,29,1.124145028816978,0.2041091241607286,0.2294482572614704,1.4201023012485836,0.248883423254463,0.195484155418566,0.1663621178657456,ST/MT Ratio (Expanding EWM)
WBA,2015-04-09,2015-03-10,Q2 2015,2015,Q2,1.2413160958172669,2015-03-11,2015-03-11,29,1.1248098695135194,0.2036259292058934,0.2290404548596501,1.015060904021133,0.2721787679325093,0.2192662842684805,0.2032149181747462,ST/MT Ratio (Expanding EWM)
AAL,2015-04-24,2015-03-25,Q2 2015,2015,Q2,1.044990589429708,2015-03-26,2015-03-26,29,1.145406195545136,0.3493963418436197,0.4002007346484883,1.118184243286502,0.3573915361823876,0.342004549894971,0.3591997887493277,ST/MT Ratio (Expanding EWM)
